index,inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,first_outbreak_size,vaccine_efficacy1,vaccine_efficacy2,infection_efficacy,replacement_percentage,permutation_percentage
180602.0,0.7013102792072674,0.2417569817776779,15.0,0.0911115281523644,0.404187463309682,7587.0,0.72,0.73,0.83,0,0.8
180602.0,0.7013102792072674,0.2417569817776779,15.0,0.0911115281523644,0.404187463309682,7587.0,0.72,0.73,0.83,0,0.9
180602.0,0.7013102792072674,0.2417569817776779,15.0,0.0911115281523644,0.404187463309682,7587.0,0.72,0.73,0.83,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.72,0.84,0.9,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.89,0.91,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.89,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.83,0.9,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.81,0.82,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.7,0.73,0.76,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.76,0.82,0.89,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.79,0.83,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.68,0.77,0.81,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.81,0.82,0.88,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.75,0.89,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.65,0.77,0.98,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.75,0.75,0.94,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.71,0.84,0.92,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.79,0.81,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.87,0.92,0.94,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.82,0.93,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.69,0.77,0.78,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.67,0.8,0.88,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,0.1
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,0.2
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,0.3
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,0.4
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,0.5
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,0.6
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,0.7
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,0.8
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,0.9
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.66,0.75,0.78,0,1.0
182347.0,0.6868816941363476,0.2336265058772308,16.0,0.1953668317601868,0.0458652148305333,7644.0,0.64,0.8,0.97,0,0.1
